Date,State,TotalSamples,Negative,Positive
12-05-2020,Uttar Pradesh,140166,135754,3664
13-05-2020,Uttar Pradesh,145637,141068,3578
14-05-2020,Uttar Pradesh,153139,147755,3902
15-05-2020,Uttar Pradesh,159282,153588,4057
16-05-2020,Uttar Pradesh,163105,157001,4258
17-05-2020,Uttar Pradesh,172219,165832,4464
18-05-2020,Uttar Pradesh,176479,170132,4605
19-05-2020,Uttar Pradesh,182184,175412,4926
20-05-2020,Uttar Pradesh,191164,184209,5175
21-05-2020,Uttar Pradesh,206811,199469,5515
22-05-2020,Uttar Pradesh,214060,207079,5735
23-05-2020,Uttar Pradesh,217867,210864,6017
24-05-2020,Uttar Pradesh,229621,222341,6268
25-05-2020,Uttar Pradesh,235622,228173,6497
26-05-2020,Uttar Pradesh,240588,232290,6724
27-05-2020,Uttar Pradesh,240588,239592,6991
28-05-2020,Uttar Pradesh,256267,247747,7170
29-05-2020,Uttar Pradesh,270920,261911,7445
30-05-2020,Uttar Pradesh,279288,270160,7701
31-05-2020,Uttar Pradesh,289892,279569,8075
01-06-2020,Uttar Pradesh,297903,287806,8361
02-06-2020,Uttar Pradesh,307621,296705,8729
03-06-2020,Uttar Pradesh,317780,306672,8870
04-06-2020,Uttar Pradesh,330663,318562,9237
05-06-2020,Uttar Pradesh,344717,332126,9733
06-06-2020,Uttar Pradesh,355085,342360,10103
07-06-2020,Uttar Pradesh,360258,346684,10536
08-06-2020,Uttar Pradesh,380723,366630,10947
09-06-2020,Uttar Pradesh,391286,377667,11335
10-06-2020,Uttar Pradesh,404637,390841,11610
11-06-2020,Uttar Pradesh,420669,405442,12088
12-06-2020,Uttar Pradesh,435601,421499,12619
13-06-2020,Uttar Pradesh,449616,433754,13118
14-06-2020,Uttar Pradesh,467702,442598,13615
15-06-2020,Uttar Pradesh,466081,,14091
16-06-2020,Uttar Pradesh,480047,,14598
17-06-2020,Uttar Pradesh,496206,,15181
18-06-2020,Uttar Pradesh,515280,,15785
19-06-2020,Uttar Pradesh,532505,,16594
20-06-2020,Uttar Pradesh,542972,,17135
21-06-2020,Uttar Pradesh,560697,,17731
22-06-2020,Uttar Pradesh,574304,,18322
23-06-2020,Uttar Pradesh,588186,,18893
24-06-2020,Uttar Pradesh,603390,,19557
25-06-2020,Uttar Pradesh,620954,,20193
26-06-2020,Uttar Pradesh,642833,,20943
27-06-2020,Uttar Pradesh,663096,,21549
28-06-2020,Uttar Pradesh,684296,,22147
29-06-2020,Uttar Pradesh,707839,,22828
30-06-2020,Uttar Pradesh,727793,,23492
01-07-2020,Uttar Pradesh,758915,,24056
02-07-2020,Uttar Pradesh,781584,,24825
03-07-2020,Uttar Pradesh,810991,,25797
04-07-2020,Uttar Pradesh,834991,,26554
05-07-2020,Uttar Pradesh,887997,,27707
06-07-2020,Uttar Pradesh,917114,,28636
07-07-2020,Uttar Pradesh,947453,,29968
08-07-2020,Uttar Pradesh,1003280,,31156
09-07-2020,Uttar Pradesh,1036106,,32362
10-07-2020,Uttar Pradesh,1074112,,33700
11-07-2020,Uttar Pradesh,1116466,,35092
12-07-2020,Uttar Pradesh,1156089,,36476
13-07-2020,Uttar Pradesh,1192089,,38130
14-07-2020,Uttar Pradesh,1231939,,39724
15-07-2020,Uttar Pradesh,1277241,,41383
16-07-2020,Uttar Pradesh,1325327,,43441
17-07-2020,Uttar Pradesh,1379534,,
18-07-2020,Uttar Pradesh,1426303,,47036
19-07-2020,Uttar Pradesh,1470426,,49286
20-07-2020,Uttar Pradesh,1513827,,51160
21-07-2020,Uttar Pradesh,1554116,,
22-07-2020,Uttar Pradesh,1600000,,55588
23-07-2020,Uttar Pradesh,1654651,,58104
24-07-2020,Uttar Pradesh,1705348,,60771
25-07-2020,Uttar Pradesh,1762416,,63742
26-07-2020,Uttar Pradesh,1834297,,67048
27-07-2020,Uttar Pradesh,1941259,,70493
28-07-2020,Uttar Pradesh,2033089,,73951
29-07-2020,Uttar Pradesh,2120843,,77334
30-07-2020,Uttar Pradesh,2209810,,81039
31-07-2020,Uttar Pradesh,2325428,,
01-08-2020,Uttar Pradesh,2418809,,89068
02-08-2020,Uttar Pradesh,2533631,,92921
03-08-2020,Uttar Pradesh,2623260,,97362
04-08-2020,Uttar Pradesh,2689973,,100310
06-08-2020,Uttar Pradesh,2797687,,108974
07-08-2020,Uttar Pradesh,2893424,,113440
08-08-2020,Uttar Pradesh,2996406,,118038
09-08-2020,Uttar Pradesh,3118567,,
10-08-2020,Uttar Pradesh,3209587,,126722
11-08-2020,Uttar Pradesh,3314435,,
12-08-2020,Uttar Pradesh,3412346,,
13-08-2020,Uttar Pradesh,3501127,,
14-08-2020,Uttar Pradesh,3598210,,
15-08-2020,Uttar Pradesh,3695700,,
16-08-2020,Uttar Pradesh,3786633,,
17-08-2020,Uttar Pradesh,3872640,,
18-08-2020,Uttar Pradesh,3966848,,
19-08-2020,Uttar Pradesh,4075174,,
20-08-2020,Uttar Pradesh,4184690,,
21-08-2020,Uttar Pradesh,4294980,,
22-08-2020,Uttar Pradesh,4420101,,
23-08-2020,Uttar Pradesh,4551619,,
24-08-2020,Uttar Pradesh,4674620,,
25-08-2020,Uttar Pradesh,4796488,,
26-08-2020,Uttar Pradesh,4941679,,
27-08-2020,Uttar Pradesh,5080205,,
28-08-2020,Uttar Pradesh,5202557,,
29-08-2020,Uttar Pradesh,5350704,,
30-08-2020,Uttar Pradesh,5490354,,
31-08-2020,Uttar Pradesh,5626897,,
01-09-2020,Uttar Pradesh,5776664,,
02-09-2020,Uttar Pradesh,5913584,,
03-09-2020,Uttar Pradesh,6050449,,
04-09-2020,Uttar Pradesh,6196994,,
05-09-2020,Uttar Pradesh,6345223,,
06-09-2020,Uttar Pradesh,6500969,,
07-09-2020,Uttar Pradesh,6631318,,
08-09-2020,Uttar Pradesh,6773289,,
09-09-2020,Uttar Pradesh,6917773,,
10-09-2020,Uttar Pradesh,7067208,,
11-09-2020,Uttar Pradesh,7217980,,
12-09-2020,Uttar Pradesh,7358472,,
13-09-2020,Uttar Pradesh,7505653,,
14-09-2020,Uttar Pradesh,7636000,,
15-09-2020,Uttar Pradesh,7784281,,
16-09-2020,Uttar Pradesh,7938533,,
17-09-2020,Uttar Pradesh,8089882,,
18-09-2020,Uttar Pradesh,8245710,,
19-09-2020,Uttar Pradesh,8399785,,
20-09-2020,Uttar Pradesh,8540604,,
21-09-2020,Uttar Pradesh,8676627,,
22-09-2020,Uttar Pradesh,8826726,,
23-09-2020,Uttar Pradesh,8992424,,
24-09-2020,Uttar Pradesh,9145828,,
25-09-2020,Uttar Pradesh,9310258,,
26-09-2020,Uttar Pradesh,9467186,,
27-09-2020,Uttar Pradesh,9625076,,
28-09-2020,Uttar Pradesh,9776894,,
29-09-2020,Uttar Pradesh,9937675,,
30-09-2020,Uttar Pradesh,10098896,,
01-10-2020,Uttar Pradesh,10263709,,
02-10-2020,Uttar Pradesh,10426042,,
03-10-2020,Uttar Pradesh,10579701,,
04-10-2020,Uttar Pradesh,10739169,,
05-10-2020,Uttar Pradesh,10888520,,
06-10-2020,Uttar Pradesh,11044860,,
07-10-2020,Uttar Pradesh,11208621,,
08-10-2020,Uttar Pradesh,11375818,,
09-10-2020,Uttar Pradesh,11549475,,
10-10-2020,Uttar Pradesh,11726075,,
11-10-2020,Uttar Pradesh,11898777,,
12-10-2020,Uttar Pradesh,12041107,,
13-10-2020,Uttar Pradesh,12192619,,
14-10-2020,Uttar Pradesh,12355046,,
15-10-2020,Uttar Pradesh,12509210,,
16-10-2020,Uttar Pradesh,12679476,,
17-10-2020,Uttar Pradesh,12841878,,
18-10-2020,Uttar Pradesh,13011893,,
19-10-2020,Uttar Pradesh,13147388,,
20-10-2020,Uttar Pradesh,13298742,,
21-10-2020,Uttar Pradesh,13445758,,
22-10-2020,Uttar Pradesh,13603679,,
23-10-2020,Uttar Pradesh,13756000,,
24-10-2020,Uttar Pradesh,13908303,,
25-10-2020,Uttar Pradesh,14025713,,
26-10-2020,Uttar Pradesh,14138340,,
27-10-2020,Uttar Pradesh,14276788,,
28-10-2020,Uttar Pradesh,14431272,,
29-10-2020,Uttar Pradesh,14569242,,
30-10-2020,Uttar Pradesh,14717483,,
31-10-2020,Uttar Pradesh,14863388,,
01-11-2020,Uttar Pradesh,15013388,,
02-11-2020,Uttar Pradesh,15149160,,
03-11-2020,Uttar Pradesh,15307285,,
04-11-2020,Uttar Pradesh,15454280,,
05-11-2020,Uttar Pradesh,15609500,,
06-11-2020,Uttar Pradesh,15762543,,
07-11-2020,Uttar Pradesh,15923624,,
08-11-2020,Uttar Pradesh,16089592,,
09-11-2020,Uttar Pradesh,16227845,,
10-11-2020,Uttar Pradesh,16377058,,
11-11-2020,Uttar Pradesh,16532078,,
12-11-2020,Uttar Pradesh,16684729,,
13-11-2020,Uttar Pradesh,16841812,,
14-11-2020,Uttar Pradesh,16967468,,
15-11-2020,Uttar Pradesh,17049440,,
16-11-2020,Uttar Pradesh,17122647,,
17-11-2020,Uttar Pradesh,17210174,,
18-11-2020,Uttar Pradesh,17321490,,
19-11-2020,Uttar Pradesh,17474973,,
20-11-2020,Uttar Pradesh,17636904,,
21-11-2020,Uttar Pradesh,17810564,,
22-11-2020,Uttar Pradesh,17985811,,
23-11-2020,Uttar Pradesh,18121693,,
24-11-2020,Uttar Pradesh,18292171,,
25-11-2020,Uttar Pradesh,18470887,,
26-11-2020,Uttar Pradesh,18636313,,
27-11-2020,Uttar Pradesh,18819807,,
28-11-2020,Uttar Pradesh,18994692,,
29-11-2020,Uttar Pradesh,19170240,,
30-11-2020,Uttar Pradesh,19322658,,
01-12-2020,Uttar Pradesh,19466684,,
02-12-2020,Uttar Pradesh,19618283,,
03-12-2020,Uttar Pradesh,19788497,,
04-12-2020,Uttar Pradesh,19960393,,
05-12-2020,Uttar Pradesh,20128312,,
06-12-2020,Uttar Pradesh,20308636,,
07-12-2020,Uttar Pradesh,20453616,,
08-12-2020,Uttar Pradesh,20621452,,
09-12-2020,Uttar Pradesh,20766011,,
10-12-2020,Uttar Pradesh,20934735,,
11-12-2020,Uttar Pradesh,21103633,,
12-12-2020,Uttar Pradesh,21258877,,
13-12-2020,Uttar Pradesh,21415257,,
14-12-2020,Uttar Pradesh,21538320,,
15-12-2020,Uttar Pradesh,21687063,,
16-12-2020,Uttar Pradesh,21844458,,
17-12-2020,Uttar Pradesh,21999031,,
18-12-2020,Uttar Pradesh,22149067,,
19-12-2020,Uttar Pradesh,22304404,,
20-12-2020,Uttar Pradesh,22439369,,
21-12-2020,Uttar Pradesh,22564828,,
22-12-2020,Uttar Pradesh,22692833,,
23-12-2020,Uttar Pradesh,22832382,,
24-12-2020,Uttar Pradesh,22972685,,
25-12-2020,Uttar Pradesh,23116081,,
26-12-2020,Uttar Pradesh,23239796,,
27-12-2020,Uttar Pradesh,23382697,,
28-12-2020,Uttar Pradesh,23508431,,
29-12-2020,Uttar Pradesh,23640902,,
30-12-2020,Uttar Pradesh,23793270,,
31-12-2020,Uttar Pradesh,23943169,,
01-01-2021,Uttar Pradesh,24087257,,
02-01-2021,Uttar Pradesh,24216483,,
03-01-2021,Uttar Pradesh,24348477,,
04-01-2021,Uttar Pradesh,24468207,,
05-01-2021,Uttar Pradesh,24594871,,
06-01-2021,Uttar Pradesh,24741829,,
07-01-2021,Uttar Pradesh,24887930,,
08-01-2021,Uttar Pradesh,25034039,,
09-01-2021,Uttar Pradesh,25178712,,
10-01-2021,Uttar Pradesh,25317134,,
11-01-2021,Uttar Pradesh,25440392,,
12-01-2021,Uttar Pradesh,25569666,,
13-01-2021,Uttar Pradesh,25707811,,
14-01-2021,Uttar Pradesh,25841533,,
15-01-2021,Uttar Pradesh,25963058,,
16-01-2021,Uttar Pradesh,26086641,,
17-01-2021,Uttar Pradesh,26214905,,
18-01-2021,Uttar Pradesh,26325197,,
19-01-2021,Uttar Pradesh,26446710,,
20-01-2021,Uttar Pradesh,26576008,,
21-01-2021,Uttar Pradesh,26715060,,
22-01-2021,Uttar Pradesh,26853170,,
23-01-2021,Uttar Pradesh,26975577,,
24-01-2021,Uttar Pradesh,27099309,,
25-01-2021,Uttar Pradesh,27205975,,
26-01-2021,Uttar Pradesh,27320329,,
27-01-2021,Uttar Pradesh,27424012,,
28-01-2021,Uttar Pradesh,27536763,,
29-01-2021,Uttar Pradesh,27657436,,
30-01-2021,Uttar Pradesh,27769217,,
31-01-2021,Uttar Pradesh,27888620,,
01-02-2021,Uttar Pradesh,27989752,,
02-02-2021,Uttar Pradesh,28092122,,
03-02-2021,Uttar Pradesh,28211459,,
04-02-2021,Uttar Pradesh,28340622,,
05-02-2021,Uttar Pradesh,28453058,,
06-02-2021,Uttar Pradesh,28578777,,
07-02-2021,Uttar Pradesh,28693975,,
08-02-2021,Uttar Pradesh,28796828,,
09-02-2021,Uttar Pradesh,28912704,,
10-02-2021,Uttar Pradesh,29040824,,
11-02-2021,Uttar Pradesh,29167417,,
12-02-2021,Uttar Pradesh,29302186,,
13-02-2021,Uttar Pradesh,29439862,,
14-02-2021,Uttar Pradesh,29561480,,
15-02-2021,Uttar Pradesh,29672959,,
16-02-2021,Uttar Pradesh,29793515,,
17-02-2021,Uttar Pradesh,29916634,,
18-02-2021,Uttar Pradesh,30037025,,
19-02-2021,Uttar Pradesh,30173226,,
20-02-2021,Uttar Pradesh,30308030,,
21-02-2021,Uttar Pradesh,30434156,,
22-02-2021,Uttar Pradesh,30546056,,
23-02-2021,Uttar Pradesh,30669496,,
24-02-2021,Uttar Pradesh,30789576,,
25-02-2021,Uttar Pradesh,30930489,,
26-02-2021,Uttar Pradesh,31053915,,
27-02-2021,Uttar Pradesh,31171541,,
28-02-2021,Uttar Pradesh,31287226,,
01-03-2021,Uttar Pradesh,31395891,,
02-03-2021,Uttar Pradesh,31505760,,
03-03-2021,Uttar Pradesh,31631238,,
04-03-2021,Uttar Pradesh,31749776,,
05-03-2021,Uttar Pradesh,31868690,,
06-03-2021,Uttar Pradesh,31977811,,
07-03-2021,Uttar Pradesh,32086306,,
08-03-2021,Uttar Pradesh,32170019,,
09-03-2021,Uttar Pradesh,32270637,,
10-03-2021,Uttar Pradesh,32375774,,
11-03-2021,Uttar Pradesh,32481124,,
12-03-2021,Uttar Pradesh,32571317,,
13-03-2021,Uttar Pradesh,32661290,,
14-03-2021,Uttar Pradesh,32757452,,
15-03-2021,Uttar Pradesh,32848018,,
16-03-2021,Uttar Pradesh,32948378,,
17-03-2021,Uttar Pradesh,33067774,,
18-03-2021,Uttar Pradesh,33192152,,
19-03-2021,Uttar Pradesh,33315662,,
20-03-2021,Uttar Pradesh,33450709,,
21-03-2021,Uttar Pradesh,33580378,,
22-03-2021,Uttar Pradesh,33715631,,
23-03-2021,Uttar Pradesh,33835134,,
24-03-2021,Uttar Pradesh,33972718,,
25-03-2021,Uttar Pradesh,34115701,,
26-03-2021,Uttar Pradesh,34260584,,
27-03-2021,Uttar Pradesh,34400505,,
28-03-2021,Uttar Pradesh,34546987,,
29-03-2021,Uttar Pradesh,34666170,,
30-03-2021,Uttar Pradesh,34730690,,
31-03-2021,Uttar Pradesh,34798213,,
01-04-2021,Uttar Pradesh,34922434,,
02-04-2021,Uttar Pradesh,35070062,,
03-04-2021,Uttar Pradesh,35236205,,
04-04-2021,Uttar Pradesh,35413966,,
05-04-2021,Uttar Pradesh,35575232,,
06-04-2021,Uttar Pradesh,35754807,,
07-04-2021,Uttar Pradesh,35942111,,
08-04-2021,Uttar Pradesh,36147340,,
09-04-2021,Uttar Pradesh,36344993,,
10-04-2021,Uttar Pradesh,36557245,,
11-04-2021,Uttar Pradesh,36761069,,
12-04-2021,Uttar Pradesh,36954537,,
13-04-2021,Uttar Pradesh,37173548,,
14-04-2021,Uttar Pradesh,37384344,,
15-04-2021,Uttar Pradesh,37590753,,
16-04-2021,Uttar Pradesh,37814182,,
17-04-2021,Uttar Pradesh,38029865,,
18-04-2021,Uttar Pradesh,38266474,,
19-04-2021,Uttar Pradesh,38467016,,
20-04-2021,Uttar Pradesh,38666846,,
21-04-2021,Uttar Pradesh,38892416,,
22-04-2021,Uttar Pradesh,39089449,,
23-04-2021,Uttar Pradesh,39314905,,
24-04-2021,Uttar Pradesh,39540989,,
25-04-2021,Uttar Pradesh,39780573,,
26-04-2021,Uttar Pradesh,39957293,,
27-04-2021,Uttar Pradesh,40141354,,
28-04-2021,Uttar Pradesh,40328141,,
29-04-2021,Uttar Pradesh,40553875,,
30-04-2021,Uttar Pradesh,40798042,,
01-05-2021,Uttar Pradesh,41064661,,
02-05-2021,Uttar Pradesh,41362046,,
03-05-2021,Uttar Pradesh,41591659,,
04-05-2021,Uttar Pradesh,41800223,,
05-05-2021,Uttar Pradesh,42032261,,
06-05-2021,Uttar Pradesh,42258373,,
07-05-2021,Uttar Pradesh,42499776,,
08-05-2021,Uttar Pradesh,42724305,,
09-05-2021,Uttar Pradesh,42953900,,
10-05-2021,Uttar Pradesh,43169533,,
11-05-2021,Uttar Pradesh,43404184,,
12-05-2021,Uttar Pradesh,43651487,,
13-05-2021,Uttar Pradesh,43906523,,
14-05-2021,Uttar Pradesh,44170366,,
15-05-2021,Uttar Pradesh,44427447,,
16-05-2021,Uttar Pradesh,44695189,,
17-05-2021,Uttar Pradesh,44950523,,
18-05-2021,Uttar Pradesh,45231090,,
19-05-2021,Uttar Pradesh,45531018,,
20-05-2021,Uttar Pradesh,45822509,,
21-05-2021,Uttar Pradesh,46111719,,
22-05-2021,Uttar Pradesh,46419134,,
23-05-2021,Uttar Pradesh,46736818,,
24-05-2021,Uttar Pradesh,47063616,,
25-05-2021,Uttar Pradesh,47362430,,
26-05-2021,Uttar Pradesh,47720703,,
27-05-2021,Uttar Pradesh,48068524,,
28-05-2021,Uttar Pradesh,48426572,,
29-05-2021,Uttar Pradesh,48756628,,
30-05-2021,Uttar Pradesh,49096724,,
31-05-2021,Uttar Pradesh,49409401,,
01-06-2021,Uttar Pradesh,49733196,,
02-06-2021,Uttar Pradesh,50064707,,
03-06-2021,Uttar Pradesh,50405118,,
04-06-2021,Uttar Pradesh,50723832,,
05-06-2021,Uttar Pradesh,51032849,,
06-06-2021,Uttar Pradesh,51342537,,
07-06-2021,Uttar Pradesh,51622903,,
02-04-2020,Uttarakhand,678,554,7
07-04-2020,Uttarakhand,1289,1092,32
09-04-2020,Uttarakhand,1531,1235,35
10-04-2020,Uttarakhand,1688,1320,35
11-04-2020,Uttarakhand,1705,1340,35
12-04-2020,Uttarakhand,1820,1452,35
13-04-2020,Uttarakhand,1998,1665,35
14-04-2020,Uttarakhand,2174,1838,35
15-04-2020,Uttarakhand,2413,2022,37
16-04-2020,Uttarakhand,2593,2210,37
17-04-2020,Uttarakhand,2831,2420,40
18-04-2020,Uttarakhand,3158,2710,42
19-04-2020,Uttarakhand,3344,3046,44
20-04-2020,Uttarakhand,3677,3228,46
21-04-2020,Uttarakhand,4061,3445,46
22-04-2020,Uttarakhand,4275,3664,46
23-04-2020,Uttarakhand,4473,3879,47
24-04-2020,Uttarakhand,4767,4239,48
25-04-2020,Uttarakhand,5194,4423,48
26-04-2020,Uttarakhand,5277,4675,50
27-04-2020,Uttarakhand,5463,4912,51
28-04-2020,Uttarakhand,5739,5212,52
29-04-2020,Uttarakhand,6046,5547,54
30-04-2020,Uttarakhand,6565,6100,57
01-05-2020,Uttarakhand,7042,6533,57
02-05-2020,Uttarakhand,7369,6786,59
03-05-2020,Uttarakhand,7578,6986,60
04-05-2020,Uttarakhand,7806,7134,60
05-05-2020,Uttarakhand,8060,7357,61
06-05-2020,Uttarakhand,8346,7698,61
07-05-2020,Uttarakhand,8783,8138,61
08-05-2020,Uttarakhand,9116,8485,61
09-05-2020,Uttarakhand,9386,8659,67
10-05-2020,Uttarakhand,9668,8990,68
11-05-2020,Uttarakhand,9915,9151,68
12-05-2020,Uttarakhand,10471,9390,68
13-05-2020,Uttarakhand,10792,9750,70
14-05-2020,Uttarakhand,11294,10157,75
15-05-2020,Uttarakhand,12045,10523,79
16-05-2020,Uttarakhand,12597,10990,88
17-05-2020,Uttarakhand,13212,11316,92
18-05-2020,Uttarakhand,13870,11812,93
19-05-2020,Uttarakhand,14691,12242,104
20-05-2020,Uttarakhand,15503,12945,120
21-05-2020,Uttarakhand,16528,13808,132
22-05-2020,Uttarakhand,18008,14960,151
23-05-2020,Uttarakhand,19248,15757,173
24-05-2020,Uttarakhand,20969,16640,293
25-05-2020,Uttarakhand,22117,17315,332
26-05-2020,Uttarakhand,23076,18193,400
27-05-2020,Uttarakhand,23975,18645,438
28-05-2020,Uttarakhand,25380,19702,493
29-05-2020,Uttarakhand,26951,20636,602
30-05-2020,Uttarakhand,28433,21512,727
31-05-2020,Uttarakhand,30438,22546,802
01-06-2020,Uttarakhand,31703,23400,929
02-06-2020,Uttarakhand,33081,24262,999
03-06-2020,Uttarakhand,34413,25385,1066
04-06-2020,Uttarakhand,35117,26093,1145
05-06-2020,Uttarakhand,35967,27184,1215
06-06-2020,Uttarakhand,36638,28172,1245
07-06-2020,Uttarakhand,37166,28945,1341
08-06-2020,Uttarakhand,39133,30620,1380
09-06-2020,Uttarakhand,40264,31945,1488
10-06-2020,Uttarakhand,40872,33369,1560
11-06-2020,Uttarakhand,41888,34604,1637
12-06-2020,Uttarakhand,42783,35670,1692
13-06-2020,Uttarakhand,44040,36834,1759
14-06-2020,Uttarakhand,45344,37554,1816
15-06-2020,Uttarakhand,46573,38643,1836
16-06-2020,Uttarakhand,47870,39552,1912
17-06-2020,Uttarakhand,49462,40434,1985
18-06-2020,Uttarakhand,50796,42008,2079
19-06-2020,Uttarakhand,53155,43438,2127
20-06-2020,Uttarakhand,54512,45131,2278
21-06-2020,Uttarakhand,55819,46286,2324
22-06-2020,Uttarakhand,56724,47852,2401
23-06-2020,Uttarakhand,58338,49478,2505
24-06-2020,Uttarakhand,59616,50950,2568
25-06-2020,Uttarakhand,61165,52289,2642
26-06-2020,Uttarakhand,62500,54007,2725
27-06-2020,Uttarakhand,63960,54918,2791
28-06-2020,Uttarakhand,64984,55892,2823
29-06-2020,Uttarakhand,66396,56715,2831
30-06-2020,Uttarakhand,69024,57862,2881
01-07-2020,Uttarakhand,70032,59350,2947
02-07-2020,Uttarakhand,72104,60555,2984
03-07-2020,Uttarakhand,73738,62340,3048
04-07-2020,Uttarakhand,76878,64801,3093
05-07-2020,Uttarakhand,78306,66407,3124
06-07-2020,Uttarakhand,79605,67731,3161
07-07-2020,Uttarakhand,81447,69926,3230
08-07-2020,Uttarakhand,83900,72862,3258
09-07-2020,Uttarakhand,86458,74975,3305
10-07-2020,Uttarakhand,89179,77553,3373
11-07-2020,Uttarakhand,92198,80882,3417
12-07-2020,Uttarakhand,94121,83089,3537
13-07-2020,Uttarakhand,96123,84912,3608
14-07-2020,Uttarakhand,98878,86747,3686
15-07-2020,Uttarakhand,102529,89212,3785
16-07-2020,Uttarakhand,109784,95745,3982
17-07-2020,Uttarakhand,113846,98551,4102
18-07-2020,Uttarakhand,116694,101613,4276
19-07-2020,Uttarakhand,119345,104118,4515
20-07-2020,Uttarakhand,123000,106350,4642
21-07-2020,Uttarakhand,127098,108488,4849
22-07-2020,Uttarakhand,129783,112210,5300
23-07-2020,Uttarakhand,132840,115683,5445
24-07-2020,Uttarakhand,135447,119647,5717
25-07-2020,Uttarakhand,139229,124153,5961
26-07-2020,Uttarakhand,141431,126505,6104
27-07-2020,Uttarakhand,145627,130531,6328
28-07-2020,Uttarakhand,150065,134376,6587
29-07-2020,Uttarakhand,154984,138706,6866
30-07-2020,Uttarakhand,163683,146230,7065
31-07-2020,Uttarakhand,168113,149507,7183
01-08-2020,Uttarakhand,172477,153471,7447
02-08-2020,Uttarakhand,175881,156823,7593
03-08-2020,Uttarakhand,178595,159414,7800
04-08-2020,Uttarakhand,182335,162715,8008
05-08-2020,Uttarakhand,186966,165690,8254
06-08-2020,Uttarakhand,190898,169634,8552
07-08-2020,Uttarakhand,199081,177042,8901
08-08-2020,Uttarakhand,205565,183248,9402
09-08-2020,Uttarakhand,209627,186531,9632
10-08-2020,Uttarakhand,218838,193925,10021
11-08-2020,Uttarakhand,225618,200671,
12-08-2020,Uttarakhand,232259,206898,
13-08-2020,Uttarakhand,242150,214203,11302
14-08-2020,Uttarakhand,251236,221085,11615
15-08-2020,Uttarakhand,256008,225614,11940
16-08-2020,Uttarakhand,260790,229387,12175
17-08-2020,Uttarakhand,265748,235055,
18-08-2020,Uttarakhand,273357,240454,
19-08-2020,Uttarakhand,279961,245055,
20-08-2020,Uttarakhand,286330,250500,
21-08-2020,Uttarakhand,294279,258971,14083
22-08-2020,Uttarakhand,301813,266862,
23-08-2020,Uttarakhand,307803,273208,
24-08-2020,Uttarakhand,316265,281202,
25-08-2020,Uttarakhand,325384,288263,
26-08-2020,Uttarakhand,334979,296427,
27-08-2020,Uttarakhand,348897,308314,
28-08-2020,Uttarakhand,361389,316968,
29-08-2020,Uttarakhand,376747,330242,
30-08-2020,Uttarakhand,384796,337445,
31-08-2020,Uttarakhand,394015,347554,
